X	Filing Date	Trade Date	Ticker	Company Name	Insider Name	Title	Trade Type	Price	Qty	Owned	ΔOwn	Value	1d	1w	1m	6m
	2024-09-18 14:43:39	2024-09-18	SRBK	Sr Bancorp, Inc.	Lupo Thomas	Dir	P - Purchase	$10.58	+5,000	20,000	+33%	+$52,885				
DM	2024-09-18 14:37:36	2024-09-16	RDI	Reading International Inc	McEachern Douglas James	Dir	P - Purchase	$1.82	+6,500	68,005	+11%	+$11,800				
	2024-09-18 12:14:21	2024-09-16	RVP	Retractable Technologies Inc	Shaw Thomas J	Pres, CEO, 10%	P - Purchase	$0.90	+450	15,475,195	0%	+$404				
	2024-09-18 11:40:08	2024-09-16	EMMA	Emmaus Life Sciences, Inc.	Lim Seah H.	Dir	P - Purchase	$0.04	+20,000	4,606,626	0%	+$800				
	2024-09-18 10:14:57	2024-09-17	TPL	Texas Pacific Land Corp	Stahl Murray	Dir	P - Purchase	$852.10	+12	1,085,398	0%	+$10,225				
	2024-09-18 10:05:35	2024-09-18	NEWT	Newtekone, Inc.	Zink Gregory L	Dir	P - Purchase	$11.38	+1,000	32,017	+3%	+$11,380				
	2024-09-18 09:47:52	2024-09-13	ACNB	Acnb Corp	Helt James	Pres, CEO	P - Purchase	$42.10	+59	34,540	0%	+$2,500				
	2024-09-18 09:46:31	2024-09-13	ACNB	Acnb Corp	Elsner Frank III	Dir	P - Purchase	$42.10	+6	26,909	0%	+$250				
	2024-09-18 09:00:57	2024-09-16	CBKM	Consumers Bancorp Inc /oh/	Paden Frank L	Dir	P - Purchase	$17.30	+232	9,492	+3%	+$4,022				
	2024-09-18 08:58:59	2024-09-17	HCWC	Healthy Choice Wellness Corp.	Holman Jeffrey Elliot	CEO	P - Purchase	$10.00	+10,000	1,089,410	+1%	+$100,000				
	2024-09-18 08:57:07	2024-09-16	CBKM	Consumers Bancorp Inc /oh/	Goris Bradley	Dir	P - Purchase	$17.30	+442	17,256	+3%	+$7,645				
	2024-09-18 08:54:50	2024-09-17	HCWC	Healthy Choice Wellness Corp.	Ollet John	CFO	P - Purchase	$10.00	+10,000	388,176	+3%	+$100,000				
	2024-09-18 08:51:33	2024-09-17	HCWC	Healthy Choice Wellness Corp.	Santi Christopher	Pres	P - Purchase	$10.00	+5,000	584,488	+1%	+$50,000				
	2024-09-18 08:49:55	2024-09-16	CBKM	Consumers Bancorp Inc /oh/	Lober Ralph J II	CEO, Pres	P - Purchase	$17.55	+105	66,571	0%	+$1,843				
	2024-09-18 08:00:43	2024-09-17	FRZA	Forza X1, Inc.	Dickerson Michael Patrick	Interim CFO, AO	P - Purchase	$0.26	+48,637	48,637	New	+$12,646				
	2024-09-18 08:00:13	2024-09-17	FRZA	Forza X1, Inc.	Schuyler Kevin	Dir	P - Purchase	$0.30	+90,668	100,000	+972%	+$27,200				
	2024-09-17 21:00:13	2024-09-13	VRDN	Viridian Therapeutics, Inc.de	Fairmount Funds Management LLC	Dir, 10%	P - Purchase	$18.75	+1,600,000	3,445,813	+87%	+$30,000,000				
AD	2024-09-17 20:56:05	2024-09-16	ZBIO	Zenas Biopharma, Inc.	Fairmount Funds Management LLC	Dir	P - Purchase	$17.00	+300,000	1,892,806	+19%	+$5,100,000				
D	2024-09-17 20:28:00	2024-09-16	MBX	Mbx Biosciences, Inc.	Mathers Edward T	Dir, 10%	P - Purchase	$16.00	+500,000	3,614,486	+16%	+$8,000,000				
D	2024-09-17 20:26:31	2024-09-16	MBX	Mbx Biosciences, Inc.	Baskett Forest	10%	P - Purchase	$16.00	+500,000	3,614,486	+16%	+$8,000,000				
D	2024-09-17 20:24:49	2024-09-16	MBX	Mbx Biosciences, Inc.	Behbahani Ali	10%	P - Purchase	$16.00	+500,000	3,614,486	+16%	+$8,000,000				
D	2024-09-17 20:23:24	2024-09-16	MBX	Mbx Biosciences, Inc.	Chang Carmen	10%	P - Purchase	$16.00	+500,000	3,614,486	+16%	+$8,000,000				
D	2024-09-17 20:21:45	2024-09-16	MBX	Mbx Biosciences, Inc.	Florence Anthony A. Jr.	10%	P - Purchase	$16.00	+500,000	3,614,486	+16%	+$8,000,000				
D	2024-09-17 20:20:13	2024-09-16	MBX	Mbx Biosciences, Inc.	Makhzoumi Mohamad	10%	P - Purchase	$16.00	+500,000	3,614,486	+16%	+$8,000,000				
D	2024-09-17 20:18:53	2024-09-16	MBX	Mbx Biosciences, Inc.	Walker Paul Edward	10%	P - Purchase	$16.00	+500,000	3,614,486	+16%	+$8,000,000				
D	2024-09-17 20:17:16	2024-09-16	MBX	Mbx Biosciences, Inc.	Yang Rick	10%	P - Purchase	$16.00	+500,000	3,614,486	+16%	+$8,000,000				
D	2024-09-17 20:14:42	2024-09-16	MBX	Mbx Biosciences, Inc.	Sandell Scott D	10%	P - Purchase	$16.00	+500,000	3,614,486	+16%	+$8,000,000				
D	2024-09-17 20:13:00	2024-09-16	MBX	Mbx Biosciences, Inc.	Orbimed Advisors LLC	Dir, 10%	P - Purchase	$16.00	+750,000	3,812,215	+24%	+$12,000,000				
D	2024-09-17 20:12:45	2024-09-16	MBX	Mbx Biosciences, Inc.	New Enterprise Associates 17, L.P.	10%	P - Purchase	$16.00	+500,000	3,614,486	+16%	+$8,000,000				
D	2024-09-17 20:11:37	2024-09-16	MBX	Mbx Biosciences, Inc.	Frazier Life Sciences X, L.P.	10%	P - Purchase	$16.00	+625,000	4,552,774	+16%	+$10,000,000				
D	2024-09-17 20:09:12	2024-09-16	MBX	Mbx Biosciences, Inc.	Heron Patrick J	Dir, 10%	P - Purchase	$16.00	+625,000	4,552,774	+16%	+$10,000,000				
D	2024-09-17 20:05:29	2024-09-16	MBX	Mbx Biosciences, Inc.	Aynechi Tiba	Dir	P - Purchase	$16.00	+750,000	2,136,335	+54%	+$12,000,000				
D	2024-09-17 20:05:10	2024-09-16	MBX	Mbx Biosciences, Inc.	Gordon Carl L	Dir, 10%	P - Purchase	$16.00	+750,000	3,812,215	+24%	+$12,000,000				
	2024-09-17 19:52:28	2024-09-13	ZBIO	Zenas Biopharma, Inc.	Lu Hongbo	Dir	P - Purchase	$17.00	+58,823	58,823	New	+$999,991				
	2024-09-17 19:48:06	2024-09-12	TERN	Terns Pharmaceuticals, Inc.	Lu Hongbo	Dir	P - Purchase	$10.50	+476,190	476,190	New	+$4,999,995				
M	2024-09-17 19:41:46	2024-09-13	APPN	Appian Corp	Abdiel Capital Advisors, LP	10%	P - Purchase	$33.07	+20,223	20,198,853	0%	+$668,675				
	2024-09-17 18:30:55	2024-09-06	SBUX	Starbucks Corp	Knudstorp Jorgen Vig	Dir	P - Purchase	$91.50	+380	36,242	+1%	+$34,770				
	2024-09-17 18:30:28	2024-09-13	HWBK	Hawthorn Bancshares, Inc.	Hettinger Shawna M.	Dir	P - Purchase	$24.10	+21	4,124	+1%	+$506				
	2024-09-17 18:20:09	2024-09-17	LFVN	Lifevantage Corp	Lewis Darwin	Dir	P - Purchase	$10.31	+351	108,342	0%	+$3,618				
D	2024-09-17 18:16:55	2024-09-17	BCAX	Bicara Therapeutics Inc.	Flynn James E	Possible Members of 10% Group, 10%	P - Purchase	$18.00	+70,000	1,795,174	+4%	+$1,260,000				
	2024-09-17 18:12:57	2024-09-06	HNRG	Hallador Energy Co	Wesley Charles Ray IV	Dir	P - Purchase	$5.97	+25,000	275,572	+10%	+$149,265				
	2024-09-17 17:21:27	2024-09-13	FRZA	Forza X1, Inc.	Visconti Joseph C	EC, Interim CEO, CPO, 10%	P - Purchase	$0.24	+28,442	1,273,442	+2%	+$6,818				
	2024-09-17 17:17:19	2024-09-16	TMCI	Treace Medical Concepts, Inc.	Treace John T.	CEO, 10%	P - Purchase	$5.31	+50,000	11,847,224	0%	+$265,630				
M	2024-09-17 16:44:14	2024-09-13	GLP	Global Partners LP	Global Gp LLC	General Partner	P - Purchase	$43.07	+12,100	261,081	+5%	+$521,110				
	2024-09-17 16:35:10	2024-08-20	QTRX	Quanterix Corp	Walt David R	Dir	P - Purchase	$13.29	+47,000	1,487,342	+3%	+$624,630				
	2024-09-17 16:30:12	2024-09-13	GPUS	Hyperscale Data, Inc.	Ault Milton C III	Exec COB, 10%	P - Purchase	$0.23	+5,000	134,490	+4%	+$1,130				
M	2024-09-17 16:20:44	2024-09-13	CYAN	Cyanotech Corp	Davis Michael A /	Dir, 10%	P - Purchase	$0.82	+10,000	1,720,598	+1%	+$8,200				
	2024-09-17 16:14:02	2024-09-16	BJ	Bj'S Wholesale Club Holdings, Inc.	Ortega Steven L	Dir	P - Purchase	$81.26	+2,455	6,901	+55%	+$199,493				
	2024-09-17 16:05:31	2024-09-13	BLIN	Bridgeline Digital, Inc.	Kahn Roger E.	Pres, CEO, 10%	P - Purchase	$1.04	+2,500	998,353	0%	+$2,600				
	2024-09-17 16:05:10	2024-09-13	ASLE	Aersale Corp	Wright Frederick Craig	See Remarks	P - Purchase	$5.25	+4,000	197,558	+2%	+$20,997				
	2024-09-17 16:05:04	2024-09-13	LICY	Li-Cycle Holdings Corp.	Wellings Mark	Dir	P - Purchase	$1.45	+6,250	139,687	+5%	+$9,031				
AM	2024-09-17 16:04:32	2024-09-10	GLP	Global Partners LP	Global Gp LLC	General Partner	P - Purchase	$43.52	+9,800	248,981	+4%	+$426,466				
	2024-09-17 15:59:34	2024-09-15	GABC	German American Bancorp, Inc.	Seger Thomas W	Dir	P - Purchase	$39.59	+170	686,017	0%	+$6,750				
	2024-09-17 15:56:10	2024-09-15	GABC	German American Bancorp, Inc.	Ryan Christina M	Dir	P - Purchase	$39.59	+43	14,245	0%	+$1,700				
	2024-09-17 15:51:29	2024-09-15	GABC	German American Bancorp, Inc.	Sheidler Jack	Dir	P - Purchase	$39.59	+44	63,560	0%	+$1,750				
	2024-09-17 15:35:17	2024-09-15	GABC	German American Bancorp, Inc.	Ellspermann Susan J	Dir	P - Purchase	$39.59	+21	8,547	0%	+$850				
	2024-09-17 15:23:19	2024-09-13	SRBK	Sr Bancorp, Inc.	Lebovitz Marc	Dir	P - Purchase	$10.15	+10,200	20,700	+97%	+$103,506				
	2024-09-17 14:40:21	2024-09-17	CPSH	Cps Technologies Corp/De/	Griffith Charles Kellogg Jr	CFO	P - Purchase	$1.43	+1,000	36,792	+3%	+$1,430				
A	2024-09-17 14:21:01	2024-09-16	MERC	Mercer International Inc.	Bueno Estrada Juan Carlos	CEO, Pres	P - Purchase	$6.70	+7,800	67,615	+13%	+$52,260				
	2024-09-17 12:05:17	2024-09-16	AIM	Aim Immunotech Inc.	Equels Thomas K	CEO, Pres	P - Purchase	$0.30	+5,000	1,493,042	0%	+$1,515				
	2024-09-17 11:34:00	2024-09-13	AUGG	Augusta Gold Corp.	Augusta Investments Inc.	10%	P - Purchase	$0.54	+500	25,415,888	0%	+$270				
	2024-09-17 11:32:45	2024-09-16	TPL	Texas Pacific Land Corp	Stahl Murray	Dir	P - Purchase	$816.02	+12	1,085,386	0%	+$9,792				
D	2024-09-17 11:07:11	2024-09-16	USCB	Uscb Financial Holdings, Inc.	Rodriguez Ramon A	Dir	P - Purchase	$14.61	+6,000	12,000	+100%	+$87,660				
	2024-09-17 10:17:39	2024-09-13	FLGC	Flora Growth Corp.	Starke Clifford	CEO	P - Purchase	$0.95	+6,795	1,346,902	+1%	+$6,455				
	2024-09-17 08:55:07	2024-09-13	BRCC	Brc Inc.	Welling Glenn W.	Dir, 10%	P - Purchase	$3.17	+684,542	14,163,176	+5%	+$2,169,998				
	2024-09-17 07:29:29	2024-09-13	MTDR	Matador Resources Co	Baty Robert Gaines	Dir	P - Purchase	$50.58	+500	67,617	+1%	+$25,290				
	2024-09-17 07:00:04	2024-09-13	PSTV	Plus Therapeutics, Inc.	Hawkins Richard J	Dir	P - Purchase	$1.50	+4,000	15,188	+36%	+$5,996				
	2024-09-16 21:41:12	2024-09-12	XCUR	Exicure, Inc.	Dgp Co., Ltd.	10%	P - Purchase	$3.00	+237,223	849,223	+39%	+$711,669				
	2024-09-16 21:14:28	2024-09-13	CTLP	Cantaloupe, Inc.	Venkatesan Ravi	CEO	P - Purchase	$6.30	+8,000	136,658	+6%	+$50,400				
DE	2024-09-16 21:05:30	2024-09-13	ISPO	Inspirato Inc	One Planet Group LLC	10%	P - Purchase	$3.43	+1,580,180	2,795,451	+130%	+$5,420,020				
DE	2024-09-16 20:59:14	2024-09-13	ISPO	Inspirato Inc	Zamani Payam	CEO, 10%	P - Purchase	$3.43	+1,580,180	3,795,451	+71%	+$5,420,020				
D	2024-09-16 20:57:32	2024-09-16	ZBIO	Zenas Biopharma, Inc.	Enright Patrick G	Dir	P - Purchase	$17.00	+440,000	774,530	+132%	+$7,480,000				
D	2024-09-16 20:54:53	2024-09-16	ZBIO	Zenas Biopharma, Inc.	Nunn Jason Raleigh	Dir	P - Purchase	$17.00	+882,352	3,056,801	+41%	+$14,999,984				
D	2024-09-16 20:54:16	2024-09-16	ZBIO	Zenas Biopharma, Inc.	Fairmount Funds Management LLC	Dir	P - Purchase	$17.00	+300,000	1,604,891	+23%	+$5,100,000				
D	2024-09-16 20:51:38	2024-09-16	ZBIO	Zenas Biopharma, Inc.	Sr One Capital Management, LLC	10%	P - Purchase	$17.00	+2,235,294	4,911,539	+84%	+$37,999,998				
D	2024-09-16 20:48:44	2024-09-12	INMB	Inmune Bio, Inc.	Tesi Raymond Joseph	Pres, CEO, 10%	P - Purchase	$6.38	+15,380	1,554,106	+1%	+$98,048				
D	2024-09-16 20:47:21	2024-09-12	INMB	Inmune Bio, Inc.	Moss David J	CFO, 10%	P - Purchase	$6.38	+7,690	1,275,869	+1%	+$49,024				
	2024-09-16 19:28:47	2024-09-13	WY	Weyerhaeuser Co	O'Rourke James Calvin	Dir	P - Purchase	$32.01	+7,800	17,672	+79%	+$249,676				
	2024-09-16 19:20:51	2024-09-13	CORZ	Core Scientific, Inc./Tx	Patten Jarrod M	Dir	P - Purchase	$11.05	+2,240	300,000	+1%	+$24,752				
	2024-09-16 18:53:39	2024-09-12	SER	Serina Therapeutics, Inc.	Mintz Steven	Dir	P - Purchase	$6.47	+6,000	38,230	+19%	+$38,814				
	2024-09-16 17:45:46	2024-09-13	MERC	Mercer International Inc.	Bueno Estrada Juan Carlos	CEO, Pres	P - Purchase	$6.60	+7,800	67,615	+13%	+$51,480				
	2024-09-16 17:32:13	2024-09-12	PHIN	Phinia Inc.	Kendrick Robin	Dir	P - Purchase	$45.68	+86	32,239	0%	+$3,929				
	2024-09-16 17:30:37	2024-09-12	AMLX	Amylyx Pharmaceuticals, Inc.	Frates James M	CFO	P - Purchase	$2.53	+40,000	259,995	+18%	+$101,368				
	2024-09-16 17:22:44	2024-09-13	VTS	Vitesse Energy, Inc.	Gerrity Robert W	CEO	P - Purchase	$24.73	+10,000	1,633,340	+1%	+$247,300				
	2024-09-16 17:18:18	2024-09-16	NWPP	New Peoples Bankshares Inc	Long Barton Scot	Dir	P - Purchase	$2.68	+12,450	129,842	+11%	+$33,366				
	2024-09-16 17:17:55	2024-09-16	NWPP	New Peoples Bankshares Inc	Cox John D	Dir	P - Purchase	$2.68	+12,450	679,639	+2%	+$33,366				
	2024-09-16 17:15:23	2024-09-12	VEEE	Twin Vee Powercats, Co.	Zimmer Karl J	Pres	P - Purchase	$0.45	+35,138	85,138	+70%	+$15,773				
M	2024-09-16 17:12:34	2024-09-12	INBX	Inhibrx Biosciences, Inc.	Lappe Mark	CEO	P - Purchase	$15.73	+40,000	925,413	+5%	+$629,117				
	2024-09-16 17:09:22	2024-09-16	GTLS	Chart Industries Inc	Harty Linda S	Dir	P - Purchase	$48.05	+5,000	15,640	+47%	+$240,230				
	2024-09-16 17:00:57	2024-09-13	HNRA	Hnr Acquisition Corp.	Salvucci Joseph V Jr	Dir	P - Purchase	$1.00	+10,000	132,784	+8%	+$10,000				
	2024-09-16 17:00:05	2024-09-13	HNRA	Hnr Acquisition Corp.	Salvucci Joseph V Sr	Dir	P - Purchase	$1.00	+17,304	1,173,362	+1%	+$17,301				
	2024-09-16 16:56:55	2024-09-12	CHRO	Chromocell Therapeutics Corp	Malamut Richard	Dir	P - Purchase	$0.94	+10,400	91,565	+13%	+$9,825				
M	2024-09-16 16:55:23	2024-09-12	CHRO	Chromocell Therapeutics Corp	Francis Knuettel II	CEO, Pres, CFO, Treas, Secty	P - Purchase	$0.97	+5,200	547,710	+1%	+$5,044				
M	2024-09-16 16:51:34	2024-09-11	TTSH	Tile Shop Holdings, Inc.	Fund 1 Investments, LLC	10%	P - Purchase	$6.20	+22,809	8,774,643	0%	+$141,364				
	2024-09-16 16:49:33	2024-09-16	GTLS	Chart Industries Inc	Hotchkiss Herbert	VP, GC, Secretary	P - Purchase	$117.72	+212	16,389	+1%	+$24,957				
	2024-09-16 16:43:56	2024-09-12	ACDC	Profrac Holding Corp.	Thrc Holdings, LP	10%	P - Purchase	$6.17	+353,635	79,197,549	0%	+$2,181,928				
	2024-09-16 16:39:30	2024-09-12	AGL	Agilon Health, Inc.	Sell Steven	CEO, Pres	P - Purchase	$3.36	+20,000	396,037	+5%	+$67,188				
	2024-09-16 16:31:46	2024-09-13	GCI	Gannett Co., Inc.	Tarica Laurence	Dir	P - Purchase	$4.50	+50,000	1,089,663	+5%	+$225,000				
	2024-09-16 16:30:07	2024-09-13	CTCX	Carmell Corp	Upton Richard A	Dir	P - Purchase	$0.47	+5,000	1,432,279	0%	+$2,336				
	2024-09-16 16:29:42	2024-09-12	BCOV	Brightcove Inc	Edenbrook Capital, LLC	10%	P - Purchase	$2.00	+5,003	6,626,538	0%	+$10,006				
	2024-09-16 16:18:18	2024-09-12	IPSC	Century Therapeutics, Inc.	Quimi Daphne	Dir	P - Purchase	$1.53	+5,000	5,000	New	+$7,657				
	2024-09-16 16:17:05	2024-09-12	VATE	Innovate Corp.	Voigt Paul	Interim CEO	P - Purchase	$3.80	+43,785	219,192	+25%	+$166,383				
D	2024-09-16 16:16:06	2024-09-12	FTHM	Fathom Holdings Inc.	Flanders Scott N	Dir	P - Purchase	$2.85	+100,000	824,688	+14%	+$285,000				
	2024-09-16 16:15:35	2024-09-16	PRO	Pros Holdings, Inc.	Reiner Andres	Pres, CEO	P - Purchase	$17.85	+7,500	1,015,752	+1%	+$133,875				
M	2024-09-16 16:15:23	2024-09-12	RPHM	Reneo Pharmaceuticals, Inc.	Leonard Braden Michael	10%	P - Purchase	$1.35	+358,923	4,323,712	+9%	+$484,344				
	2024-09-16 16:14:01	2024-09-13	NRGV	Energy Vault Holdings, Inc.	Piconi Robert	CEO, 10%	P - Purchase	$0.87	+300,000	26,092,112	+1%	+$260,190				
M	2024-09-16 16:12:53	2024-09-12	BMNM	Bimini Capital Management, Inc.	Cauley Robert E	CEO, 10%	P - Purchase	$1.08	+10,000	1,337,467	+1%	+$10,833				
	2024-09-16 16:10:51	2024-09-12	BMNM	Bimini Capital Management, Inc.	Haas G Hunter IV	CFO, 10%	P - Purchase	$1.00	+2,900	1,197,906	0%	+$2,900				
	2024-09-16 16:05:20	2024-09-12	LQDA	Liquidia Corp	Manning Paul B	Dir	P - Purchase	$8.90	+337,078	6,602,551	+5%	+$2,999,994				
	2024-09-16 16:00:27	2024-09-13	KFS	Kingsway Financial Services Inc	Hansen Kent A	CFO, EVP	P - Purchase	$7.83	+200	126,300	0%	+$1,566				
	2024-09-16 15:59:35	2024-09-13	KFS	Kingsway Financial Services Inc	Fitzgerald John Taylor Maloney	Pres, CEO	P - Purchase	$7.83	+320	1,584,609	0%	+$2,506				
	2024-09-16 15:45:11	2024-09-13	AIM	Aim Immunotech Inc.	Equels Thomas K	CEO, Pres	P - Purchase	$0.31	+20,000	1,488,042	+1%	+$6,160				
	2024-09-16 15:19:20	2024-09-10	LASE	Laser Photonics Corp	Nikitina Tatiana	Former Officer	P - Purchase	$9.16	+50	41,715	0%	+$458				
M	2024-09-16 15:08:03	2024-09-05	MDRR	Medalist Diversified Reit, Inc.	Kavanaugh Frank	COB, CEO, Pres, 10%	P - Purchase	$12.15	+2,583	207,583	+1%	+$31,394				
	2024-09-16 15:05:04	2024-09-13	MDRR	Medalist Diversified Reit, Inc.	Ore Benjamin	CONTROLLER	P - Purchase	$12.05	+369	3,500	+12%	+$4,446				
	2024-09-16 14:09:26	2024-09-06	THFF	First Financial Corp /in/	Jensen Susan M	Dir	P - Purchase	$43.30	+39	1,785	+2%	+$1,689				
	2024-09-16 13:24:31	2024-09-16	ETST	Earth Science Tech, Inc.	Sanchez Yovan Arturo	Dir	P - Purchase	$0.16	+100,000	1,100,000	+10%	+$15,600				
	2024-09-16 11:39:35	2024-09-12	FRD	Friedman Industries Inc	Taylor Mike J	Pres ,  CEO ,  Dir	P - Purchase	$14.40	+1,043	159,654	+1%	+$15,019				
	2024-09-16 11:13:55	2024-09-13	TPL	Texas Pacific Land Corp	Stahl Murray	Dir	P - Purchase	$799.41	+12	1,085,374	0%	+$9,593				
D	2024-09-16 10:54:13	2024-09-13	PCT	Purecycle Technologies, Inc.	Sylebra Capital LLC	10%	P - Purchase	$4.69	+4,264,393	33,050,456	+15%	+$20,000,003				
A	2024-09-16 10:47:52	2024-09-16	PI	Impinj Inc	Sylebra Capital LLC	10%	P - Purchase	$0.00	+0	0	-32768%	+$0				
D	2024-09-16 10:35:44	2024-09-13	PI	Impinj Inc	Sylebra Capital LLC	10%	P - Purchase	$4.69	+4,264,393	33,050,456	+15%	+$20,000,003				
	2024-09-16 10:01:38	2024-09-13	LKFN	Lakeland Financial Corp	Leniski Stephanie R	SVP	P - Purchase	$65.04	+4,500	7,974	+130%	+$292,680				
	2024-09-16 09:49:04	2024-09-13	ORN	Orion Group Holdings Inc	Boone Travis J	Pres, CEO	P - Purchase	$6.01	+4,120	437,299	+1%	+$24,741				
	2024-09-16 09:00:06	2024-09-13	ORN	Orion Group Holdings Inc	Earle Edward Chipman	EVP, GC	P - Purchase	$6.05	+15,633	86,235	+22%	+$94,580				
	2024-09-16 08:37:44	2024-09-12	NRDY	Nerdy Inc.	Blunt Abigail	Dir	P - Purchase	$0.91	+51,000	101,045	+102%	+$46,410				
	2024-09-16 08:24:16	2024-09-13	DGICA	Donegal Group Inc	Donegal Mutual Insurance Co	10%	P - Purchase	$15.34	+6,005	12,351,934	0%	+$92,088				
	2024-09-16 08:00:45	2024-09-12	VEEE	Twin Vee Powercats, Co.	Dickerson Michael Patrick	CFO	P - Purchase	$0.49	+50,000	50,000	New	+$24,500				
	2024-09-16 08:00:27	2024-09-12	SCYX	Scynexis Inc	Angulo Gonzalez David	CEO	P - Purchase	$1.37	+20,000	507,871	+4%	+$27,400				
	2024-09-16 07:00:03	2024-09-12	PSTV	Plus Therapeutics, Inc.	Hawkins Richard J	Dir	P - Purchase	$1.35	+6,285	11,188	+128%	+$8,512				
	2024-09-16 06:08:43	2024-09-12	FTEK	Fuel Tech, Inc.	Albrecht Ellen T	CFO	P - Purchase	$1.01	+5,000	91,684	+6%	+$5,050				
	2024-09-16 06:06:38	2024-09-12	FTEK	Fuel Tech, Inc.	Arnone Vincent J	Pres, CEO	P - Purchase	$1.02	+20,000	460,513	+5%	+$20,400				
	2024-09-16 06:05:32	2024-08-12	GLSI	Greenwich Lifesciences, Inc.	Thompson Jaye	VP Clinical Reg Affairs	P - Purchase	$13.85	+800	263,148	0%	+$11,080				
M	2024-09-13 21:56:09	2024-09-12	PIII	P3 Health Partners Inc.	Chicago Pacific Founders Ugp Iii, LLC	10%	P - Purchase	$0.51	+160,000	77,185,438	0%	+$81,552				
DM	2024-09-13 19:27:59	2023-05-25	REED	Reed'S, Inc.	Deng Shufen	Dir, 10%	P - Purchase	$1.78	+4,429,337	4,429,337	New	+$7,903,194				
	2024-09-13 18:30:53	2024-09-11	HTLD	Heartland Express Inc	Gerdin Michael J	CEO, 10%	P - Purchase	$11.67	+50,000	31,688,740	0%	+$583,675				
M	2024-09-13 17:53:33	2024-09-11	PBF	Pbf Energy Inc.	Control Empresarial De Capitales S.A. De C.V.	Add'l Rep. Persons-see Ex.99-1, 10%	P - Purchase	$31.28	+845,000	22,702,398	+4%	+$26,433,368				
M	2024-09-13 17:43:14	2024-09-12	TLSI	Trisalus Life Sciences, Inc.	Szela Mary T	CEO, Pres	P - Purchase	$5.09	+14,815	384,677	+4%	+$75,359				
	2024-09-13 17:41:59	2024-09-11	XWEL	Xwell, Inc.	Wizenberg Gaelle Sandra	Dir	P - Purchase	$1.65	+1,201	1,500	+402%	+$1,987				
	2024-09-13 17:19:51	2024-09-12	RIG	Transocean Ltd.	Perestroika	Dir, 10%	P - Purchase	$4.13	+1,500,000	91,074,894	+2%	+$6,195,000				
	2024-09-13 17:17:32	2024-09-12	RIG	Transocean Ltd.	Perestroika (Cyprus) Ltd	Dir, 10%	P - Purchase	$4.13	+1,500,000	91,074,894	+2%	+$6,195,000				
	2024-09-13 17:15:05	2024-09-12	RIG	Transocean Ltd.	Mohn Frederik Wilhelm	Dir, 10%	P - Purchase	$4.13	+1,500,000	91,097,042	+2%	+$6,195,000				
	2024-09-13 17:14:02	2024-09-12	TDOC	Teladoc Health, Inc.	McKinley Thomas	Dir	P - Purchase	$7.69	+4,000	39,077	+11%	+$30,756				
	2024-09-13 17:10:44	2024-09-12	TDUP	Thredup Inc.	Paransky Noam	Dir	P - Purchase	$0.81	+40,008	586,452	+7%	+$32,407				
	2024-09-13 17:02:03	2024-09-12	STIM	Neuronetics, Inc.	Cascella Robert	Dir	P - Purchase	$0.75	+100,000	453,098	+28%	+$75,000				
	2024-09-13 16:48:28	2024-09-11	BRID	Bridgford Foods Corp	Bridgford Brian E.	V.P. Production	P - Purchase	$8.71	+500	2,711	+23%	+$4,355				
	2024-09-13 16:44:13	2024-09-11	BTSG	Brightspring Health Services, Inc.	Kkr Group Partnership L.P.	10%	P - Purchase	$11.13	+11,619,998	92,959,984	+14%	+$129,330,578				
M	2024-09-13 16:42:09	2024-09-11	LGF	Lions Gate Entertainment Corp /cn/	Liberty 77 Capital L.P.	10%	P - Purchase	$6.74	+264,194	2,168,779	+14%	+$1,781,908				
	2024-09-13 16:37:58	2024-09-12	LMB	Limbach Holdings, Inc.	Gaboury David Richard	Dir	P - Purchase	$72.70	+340	1,540	+28%	+$24,718				
	2024-09-13 16:36:47	2024-09-12	BBGI	Beasley Broadcast Group Inc	Beasley Brian E	COO, 10%	P - Purchase	$0.54	+4,800	490,076	+1%	+$2,592				
	2024-09-13 16:36:24	2024-09-12	BBGI	Beasley Broadcast Group Inc	Beasley Bruce G	Pres, 10%	P - Purchase	$0.55	+5,000	461,182	+1%	+$2,750				
	2024-09-13 16:36:19	2024-09-11	BTSG	Brightspring Health Services, Inc.	Kkr Phoenix Aggregator L.P.	10%	P - Purchase	$11.13	+11,619,998	92,959,984	+14%	+$129,330,578				
	2024-09-13 16:35:43	2024-09-12	BBGI	Beasley Broadcast Group Inc	Beasley Caroline	CEO, 10%	P - Purchase	$0.56	+6,000	595,798	+1%	+$3,360				
	2024-09-13 16:15:48	2024-09-11	CLAR	Clarus Corp	Kanders Warren B	Exec COB, 10%	P - Purchase	$4.31	+18,400	5,917,824	0%	+$79,249				
D	2024-09-13 16:15:15	2024-09-11	WK	Workiva Inc	Vanderploeg Martin J.	Dir	P - Purchase	$70.06	+4,000	670,660	+1%	+$280,243				
	2024-09-13 16:15:02	2024-09-12	GHC	Graham Holdings Co	Gayner Thomas Sinnickson	Dir	P - Purchase	$743.30	+100	5,900	+2%	+$74,330				
M	2024-09-13 16:12:42	2024-09-11	CYAN	Cyanotech Corp	Davis Michael A /	Dir, 10%	P - Purchase	$0.83	+10,000	1,710,598	+1%	+$8,300				
	2024-09-13 16:08:07	2024-09-12	VSAT	Viasat Inc	Baldridge Richard A	Dir	P - Purchase	$14.91	+55,000	313,846	+21%	+$820,000				
